cdm_id,orig_id,file_name
001588,f6172a1e869f9a709401cad64d7c10dd435f7328,7835.json
007098,48cc25d1b938315a08c984829a2c8cc6757e563a,6747.json
003192,dcffe5ade9b0fc0e458e9ae219e4ef494827d302,7875.json
003035,bc77cf21f36d3e1f9137262dd647975598ee9582,7879.json
008190,c55d98bb506154144fe93b21431d99767830c5f7,7885.json
003878,37e91b63892f1219123418b8bac6c92aae3bf89b,7900.json
005693,68d6d194be629e10834fe4d945533952cf22ebb6,7909.json
002475,32e732ea98f815b7db95162bf0c5a2e798d55cd6,7917.json
008444,eea9eae2df034ef3eb2f4f20f85e3aad3b77b4fb,7946.json
009275,d0767fea90582730ca907752985b0bf15f0aeb99,7973.json
003334,75dd2fb337f8fe5ad23f5bd8740c20d5e0c534c9,7999.json
009332,cb3b765dd4b15df8236e07052bc2a8c08a3a1704,8030.json
001505,d2d23c3f91356101f11b1e8eac125cf6c5947919,8068.json
008423,af332c8234c8ca3fb289b0566b65f17dd4a06236,8077.json
006973,75681709a16112ae256c9474a0f3ac00a74a2dde,8096.json
003305,28de25d136bf8f9e26e46533b28fe9d8362c5a1e,8113.json
009075,5c0000c2d4d327f62fbee252d4c749dc05c3adef,8123.json
008039,f295807c803a106d5b3727cdb1c829dcb00c79d7,8124.json
009338,bf9b573c9925be3f13ffbc9b36b5c12513aaa0a6,8141.json
011146,708dd3f80b57970e265ae0a5f1512bdce7169b8c,8143.json
006120,77a688cb95a09821435f133adb1c6e26ec3274a5,8149.json
006405,aeacd5382d012ff08674d5888e54f09b82a0d8a6,8151.json
008872,f0976e50cbddfade2d0fa64b7b3ba67bf544215b,8172.json
003349,fe308570d5a77f3eef0867cdc48a128cfdd94937,8173.json
001697,147e05e04fe469772c22fe314181cded882930fa,8175.json
003805,f52718800a02b0f176de655d85ff7f2eb0cd5f18,8183.json
001507,3b04b841c46d24717b4a1d2ad648e8f6bc437a3e,8191.json
010432,09f73b87e1548f38292313a74c1d017c7c31112c,8193.json
006462,2cbca31fca6467fcc9353ce6d61dd84a2b27b836,8200.json
010553,55c44fe5af2a2f9c58313f783cea56d885a6f0d0,8262.json
006402,b83886e4f8d257524130d105337ec7f10d865a3f,8300.json
003772,e26dae7fcb3e2b9b2c5ddcfc08c4ab5886c702e5,8314.json
005880,271b0c02fa7873d1e3503bf1f5a3fcb199f6434f,8338.json
002995,34bab7a531230f561b61da7d3b732b40b70c192d,8346.json
008234,a879cdcca6db1bd34ca562abb556ae7803297126,8365.json
007603,b1f9e3f886052acfa30dd1ff4dc5bda282b734e6,8375.json
002773,28fbcddb595de889dd73444c32cae74fc849c409,8411.json
008152,c055318ca97bbbb7029675d8b01f0a0d6e0d8569,8413.json
001381,0cb7d3be90021e41a86f821eac2532b1be640247,8438.json
003646,eb7f066db561c9230940fcf74fd1582295be38c9,8497.json
011344,dbf3f941542f03d614c74021f67c394ee7461131,8502.json
005612,716f9547c35193f27f2b8d6f4e4d4f899eda17c2,8555.json
002179,617bdf940ce3ba4b8d08055ac6db568a8a9e8c9c,8598.json
005659,7a48295ebe332b8cc04488b821be7467fcdc4252,8650.json
005195,b6346fed566263ea4bdc560c07c193318d02c47e,8651.json
010183,5a3cf99f0f9f1ffbb9fc05f16fcee78c03238e1f,8665.json
007370,ebfdc43bca35d1c71a991e62995ea24fad4993f5,8669.json
009234,21c57af18d698b8e79373c1467b2e8b98d9f3496,8690.json
001852,edccd6c9209621f949c6aadff7e5e94a07ae427e,8707.json
006541,2688e81f5b506bfdc1a2fd2dbdd8783db56db277,8736.json
009982,94319b0d527b31f7ceee870d92a3e8f6bafb248e,8747.json
007190,0bb1f7f0f98331540f54f28416feff3ca5f259fb,8786.json
004592,040cea8c68c77af73671d3bc3492c261b79255db,8797.json
006023,3da4c2801fcc709c0e67304966447e643b8c9b69,8804.json
006266,316493557aaa8fa9204133dd6fbf3b10cb1aa394,8808.json
006079,58c444a0dacaa95c32fbd432281590ddf40385ef,8850.json
005137,0ff4f9543d4cadd92066574bbdde87e9d7572f3e,8856.json
006665,2607c6ff3d38e8c8f80f0ed7c4a1c53b9bf3045e,8881.json
001711,798c00be56cb0e6701c3a702bc9a7ced155c695a,8884.json
003827,e9bb2a697d7ce04e3531e82cd33b56bf82c42563,8898.json
009120,7149bfe70d4e5ddcb92b0687e713f568f6f74764,8925.json
006493,833a532e21351580b27287667977328cd7342af1,8929.json
002692,f4022ba5e89cb1cd269564323c346c40966529fe,8940.json
009412,9fa4f200eceec1892c649aa9acf2d0016fbaab76,8941.json
009813,2715de875f50715b8edf9b8a1664f0e51ee96f25,8965.json
009146,663a521a5cff3e944178e993d450f63b5acb099b,8984.json
009784,833206678fc8081898b0441d35170a904ad824ee,8992.json
010650,5de4dd6f1c851137f0362f81cf67da88e389c935,9007.json
006073,f44c6c7c717458d75d5ea87769272d82c2a0420e,9075.json
011053,521adb4ef8e6aeeda418400adc14a0f9f3ee4e18,9157.json
006934,04e532ce3d049d1aa35c63b3d546f9d38e5b0718,9185.json
003083,b243e2061cadf0612271aa4ea60868f8b25c9482,9189.json
006115,edf9fab3c848c18ad25478d3f6578811709468f4,9190.json
008261,f925a887e7f16a7fbd8a7037109bf6884850058f,9215.json
007136,bb0d2ac342a86544b38da9fd31bfcb560c722f0a,9241.json
011314,8e6d42b11b5d8d69fea4b3310fa032b427da0117,9263.json
004190,a6b4baf627ccbda700400f0f1560bf5068428e57,9286.json
006469,143d0b4d6dee5c43b38fbbd2b3b6584a71aba6f8,9304.json
003953,0b29a35cbffd967a952f6fd873abf0d85c77a803,9309.json
008325,9d4fed7ef0dbfaa2c8f511f9a253701b4128ac91,9312.json
007020,3f87b31923a09bf2248f7b3bc3303bb0c9ebdbe4,9329.json
004599,141da30c16f7307f31f885e81e9354540cdb797b,9382.json
008294,da645b6de7f2f0b4d96b7b5dab962540d78d6aad,9383.json
007759,161f5a7187e82137cae848c36864f1f93c7759ed,9448.json
002701,63d37be7efeb6b0d321e268babd06259c0f91448,9457.json
002562,8cff9d18d04ea583c4062ac4003b31679ca7885c,9482.json
008581,93cd4599175c34bb71c7fc87c8015dbfb6beb8f6,9487.json
005846,985f4078b261f38b56771fb43d45fb60071cc245,9499.json
003194,3a07c5ce6c217aee376b2a75b7ad28766740fb8a,9508.json
004323,700aaeefabdcfb94bde999f6023b11657773f105,9516.json
011267,322ac8a77f084124694daf957e80521458f5f7a0,9545.json
001907,f20eb1c1e1a53c776ebcdc8eedfb011409262f67,9558.json
003347,a7d40c19e8dfa97a741ec150344814c2c59ba13c,9567.json
008129,2e40e0934ddea160f27c07b6f03c7f9001832dda,9599.json
004856,73ac359e4392296f226b38585eb439fb31a331b4,9612.json
007766,f90e8108d889b4cae42c719a3a6682a0ce650eea,9614.json
006884,3a1681ddde8420d3a7f8a5f49a3be3833f54a98c,9616.json
001782,70d9d7870cbcd0040db12628b3b5e73707e521fa,9634.json
010458,51a84bea8145f606ec6c1fa77182c6a2dbeec91d,9721.json
003700,d39dbd1ed5e158f5d7dcbca47b265631e00a784c,9723.json
005241,8aca466ef683fa0e959d52ecc56d1aaa838826a0,9737.json
003398,d42a1a7a00c0fd1e60c825510852a53272430924,9745.json
006862,e3ef3bdf6ae5bb983cfa33a55a2af8929966cf18,9748.json
004522,ed64d55012fa2986d18bc666eecca5737724a06b,9764.json
002270,663fd0a58e83c94bfe70d97bbe6a53094f1ae9c0,9788.json
009557,71cfa34d7c8d2acd4244817fe963343b12e51928,9791.json
005063,50fa445889f3f7b38f35460f350b8dc041ebef01,9796.json
006271,31a8ee43766fdfdd0784f398dd970280a5d58537,9808.json
008322,7d344f7e7a8ac27aa9a1d8bce3b4856be5c44f1f,9810.json
001110,a0ac51e57691263ed5233b671cb294a3bb773236,9845.json
007553,0146b7ba2ee159b34e5814637cc8d3f0c3b44e3a,9853.json
002676,0b00679f572fa8336ca8c4062b48a22c5243f6eb,9854.json
004520,e9ea1888256a911394c30959d7b6a506f9f6d7a8,9885.json
001142,a550c298e429b75dbb02c990177e133a38b79b26,9893.json
006640,55632e3eb5d36fb0e1bfcc78bd1b1506d569d340,9905.json
005395,871afff0f211d207ad8174580b0c5f6210619929,9941.json
010679,22bac2d0a0b3edd2d9082c35089c4fac15d07d5a,9944.json
004896,596382734b3ab8dd717aec845ab452359b1398d3,9951.json
002005,fd6cc7400d363d511461a074d36cfd0d3fa8a874,9955.json
001874,69db364523ac69db8dc126029d611ebad20bf3f4,9964.json
010765,5b7d116f65a70fd65c2ca976c570dd874d9416e4,9975.json
010341,e5c455021b7ab0c051024d734c7805beb067fb8f,9986.json
005221,a43a235bdb34975dd0ae1389d6707e0c4641d7af,9987.json
002407,f72388fd781bb6e3ba70340fff1b1479aa81c228,9988.json
001724,d43dfa1d1b68d8dbcadbd0f2d1ceae62c4759db6,10003.json
004378,bee097b4d974e0169fe48b9fc864d4c70a40da1e,10013.json
011361,40f45f768f7468726ce0385faf41f917060ec59d,10052.json
007886,be6cfc627da8c230031b3c987cbc560801e7f615,10055.json
003943,389a51b3d320208d2cfd9997599abc6f103cab60,10075.json
005666,f4d2be883ae79d836a9816396550cb33c8d3e955,10125.json
003323,e5a68bd930e9bc728d0ac620d1b600e75845136e,10154.json
007719,a936125fe6b75dc2ceda3f776c70fc767ee5ec8c,10167.json
008870,85dd3e8200780f847a5a883761170ba92e153564,10180.json
003307,8ebf0110226658e03af9772f3c0c2479c2a3df7d,10196.json
010929,d093d988ba09940c73f8a793a159f8eadefa4882,10197.json
008532,76faa51c29068226495bdaf2d928f176e7d3b8f5,10220.json
002544,d9b956babeaa212c4d7290597e7e3c86c107e9b6,10222.json
002711,3b26f417b39f0fffe6368ec9610a7488283c5dc8,10228.json
009749,4be636b1917d3dacf154977664230e46a026a858,10344.json
003311,d560c51e6e2e1d8e0ea94086d2d316fa7f46a1d4,10369.json
007729,d7f443e1be914233dec777878630a6fa106e708b,10425.json
006041,95b4d252f984a2f8cb22ec6a065b34508f189a5d,10446.json
004644,c6dc9126943825c415dc549dcaa3c13978159d4b,10452.json
006178,9d011829ee0299052af21063d282e1218bb2f7ae,10459.json
003040,f15b6b2708adde86aabeea3844a5d9d7b04d9479,10482.json
003812,dfd32f9ceb47641e68df72b0a250a87ffc8dad53,10492.json
008181,97341e6a10a42f06a1039ce46ed5064a7ce0de62,10529.json
004875,eff285736b43c40064c806f89f20680daab64dac,10550.json
008924,c541104992806968cafcef014a7de68547b19dc7,10563.json
004116,7f1cae0524186c4fd68cfd0185c91c0cd7709ea5,10568.json
007906,5db64406862af565b90f584e94883ee8fb4c2ece,10570.json
010983,152b05bb0925096129a150a3f87d61be7e6920ec,10573.json
006902,6f9118ac1c7481ac4ff1d99d98b482019951935d,10203.json
001758,bc671e61e8e108a6dc9f8a802f437ca75de07026,10596.json
004895,3a1e0d107b1d59dc0ed9c6279a1be0f5e404e221,10674.json
007329,be5939aa3a8376c58a09523bbc10f4d62b4c92e0,10684.json
006106,1118e6e5d9c3874c4f7b12164222a45989263e2f,10705.json
002501,545aa2534d42b7da3eb0ec655acb0d02ade9b3d2,10745.json
006652,2b9c81a386d9ed427871391433308fa7ab378027,10823.json
006871,61c1edef75853847dd871b9a26afb0f54bfdfdaa,10841.json
003566,18996502aa2525c0aa08d3c5f974ca4277ef0dba,10860.json
004049,bccd68fa64d69953885e64d5ec52fcf1fca817c3,10882.json
011381,404ecfda498760f08f6c31f4ba2773e42ded3dcb,10927.json
004581,e35c5ef20851414209249f7eb4a94443dcc92489,10930.json
008688,4704130bb6cc415e1f7e50b4125738115c34468c,10938.json
007531,051db270afc32571a08c15124330efe89d80fea8,10964.json
006570,b773c7f158aedc2c3fcefecbe7a4970902a01958,10976.json
003081,c34d454f4dbb48fad64b591c4523855f4708179a,10993.json
011141,12b389771d90e35691d8f6082421c66fedf2919e,11003.json
008090,e5dff5bae7ca1f5edc508889bbdead49380dad5f,11016.json
005941,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,11018.json
005108,25293b7995528f65cf2783a3046ea4494f7f8d81,11044.json
008050,28bfbbf9bc96431fdd95e0c2c2f9b9cad1263fe9,11053.json
008595,72148a863d465a776592f58708262fdc8c38fa4f,11073.json
001985,7cee65d7accdda886e2d9d2a2b7d02e3af72e41d,11077.json
001193,4ca60cfb65defe2e57c22da9bec17ecb77783844,11099.json
002263,54e2ed10202f6186345af3048073036de7743010,11102.json
007920,7ffd2d2e09f254640410467f8493572188ed72a7,11117.json
008563,55f2025154bee234dde49693138da15b907ee0f6,11119.json
006101,5d10dbc72f20af1acc668e50394592fe3065b843,11141.json
001872,57c60cb28725755f4feaacd049db8e36ee39b29c,11143.json
008197,4d1f7b12a3bc3dcda2bf0da7644ffe38439fda81,11165.json
010761,0b3065f62db03416c01b0bc8d87a03add5402070,11170.json
006808,7c053f1b077c42005b4fb0171dc7c12350e1e96f,11176.json
005212,73aa0baee7fb283e99a84ffe893cb162b9727c9b,11181.json
006419,a198b38c210f5eefc1ba89a396be01e386aa5ecc,11218.json
005296,f4533a4b2f8182eca1bfabcea0c4ec701450a1ca,11228.json
003335,1dfc9d8041873bc36b5ffc4ea6ef344cd39cd2e1,11271.json
002797,2769230ee5e895ed80a151c9085afa8281ea1fcf,11308.json
002740,832b6d3a88cd4aa703f98a5294b43a501c871b03,11316.json
002609,7cf05b7804301b6e7288e1e20fdd4bd8e996a968,11333.json
006293,8b07bd65175809d5457191cc3fa985b9e79ab978,11337.json
009429,f2585a9406b45744f8c8bd6fec5c5803113d92d7,11342.json
008156,e165931f9f79b876b020c535ac7bf48a2b6b5f4f,11370.json
009058,7916d458a1b2ad7c1c89fa54a6e54f0a3c9e70e2,11397.json
005670,3572dee55c511d5fd647c1bec89dd866d4ea8644,11401.json
001620,3d6c3f8e7ed92d4f34fbe3ef2c7913c7df708960,11479.json
005753,751d8494c6daa18b6ac493a07e713b95819dab6d,11480.json
